,price,rent_price,area_m2,room_number,year,floor_number,features
7128,847000.0,800.0,121.1,4.0,2002.0,floor_2,"['telewizja kablowa', 'internet', 'telefon', 'domofon / wideofon', 'balkon', 'piwnica', 'garaż/miejsce parkingowe', 'dwupoziomowe']"
7129,518000.0,600.0,65.81,4.0,2012.0,floor_1,"['balkon', 'pom. użytkowe']"
7130,580000.0,,59.62,3.0,2023.0,floor_2,"['telewizja kablowa', 'internet', 'domofon / wideofon', 'balkon', 'garaż/miejsce parkingowe', 'winda', 'pom. użytkowe']"
7131,,,92.22,4.0,2023.0,floor_1,"['garaż/miejsce parkingowe', 'balkon', 'winda']"
7132,672726.0,,63.47,3.0,2024.0,ground_floor,"['garaż/miejsce parkingowe', 'taras', 'ogródek', 'winda']"
7133,834019.0,,58.39,3.0,,floor_4,"['balkon', 'garaż/miejsce parkingowe', 'winda']"
7134,680000.0,,53.0,3.0,1976.0,floor_3,"['telewizja kablowa', 'internet', 'drzwi / okna antywłamaniowe', 'domofon / wideofon', 'monitoring / ochrona', 'balkon', 'winda', 'oddzielna kuchnia']"
7135,430000.0,380.0,33.2,2.0,1970.0,floor_4,"['drzwi / okna antywłamaniowe', 'domofon / wideofon', 'lodówka', 'meble', 'piekarnik', 'kuchenka', 'telewizor', 'pralka', 'balkon', 'piwnica', 'garaż/miejsce parkingowe', 'pom. użytkowe']"
7136,451280.0,,59.38,3.0,2022.0,floor_4,"['balkon', 'garaż/miejsce parkingowe', 'winda', 'pom. użytkowe']"
7137,579000.0,450.0,55.6,3.0,2010.0,ground_floor,"['telewizja kablowa', 'internet', 'telefon', 'drzwi / okna antywłamaniowe', 'teren zamknięty', 'domofon / wideofon', 'zmywarka', 'meble', 'piekarnik', 'kuchenka', 'garaż/miejsce parkingowe', 'ogródek', 'pom. użytkowe']"
7138,409000.0,250.0,34.0,2.0,2022.0,floor_1,"['telewizja kablowa', 'internet', 'telefon', 'drzwi / okna antywłamaniowe', 'domofon / wideofon', 'zmywarka', 'lodówka', 'meble', 'piekarnik', 'kuchenka', 'balkon', 'piwnica', 'garaż/miejsce parkingowe', 'winda']"
7139,923000.0,950.0,71.0,4.0,2016.0,floor_1,"['drzwi / okna antywłamaniowe', 'domofon / wideofon', 'monitoring / ochrona', 'zmywarka', 'lodówka', 'meble', 'piekarnik', 'kuchenka', 'pralka', 'balkon', 'piwnica', 'garaż/miejsce parkingowe', 'winda']"
7140,509308.0,,55.0,2.0,2023.0,ground_floor,"['garaż/miejsce parkingowe', 'ogródek', 'pom. użytkowe']"
7141,864000.0,500.0,74.05,3.0,2011.0,floor_1,"['telewizja kablowa', 'internet', 'telefon', 'teren zamknięty', 'domofon / wideofon', 'monitoring / ochrona', 'zmywarka', 'lodówka', 'meble', 'piekarnik', 'kuchenka', 'balkon', 'garaż/miejsce parkingowe', 'pom. użytkowe']"
7142,404500.0,400.0,35.95,2.0,2022.0,ground_floor,"['domofon / wideofon', 'monitoring / ochrona', 'balkon', 'garaż/miejsce parkingowe', 'winda', 'pom. użytkowe']"
7143,506267.0,,55.53,3.0,2023.0,floor_1,"['balkon', 'garaż/miejsce parkingowe', 'winda']"
7144,561397.0,,55.12,2.0,2023.0,ground_floor,"['teren zamknięty', 'garaż/miejsce parkingowe', 'ogródek', 'winda']"
7145,379000.0,420.0,41.2,2.0,1979.0,floor_2,"['telewizja kablowa', 'internet', 'teren zamknięty', 'domofon / wideofon', 'zmywarka', 'lodówka', 'meble', 'piekarnik', 'kuchenka', 'pralka', 'piwnica']"
7146,486194.0,,43.03,2.0,2024.0,floor_1,"['garaż/miejsce parkingowe', 'balkon', 'winda']"
7147,599000.0,,63.64,3.0,,ground_floor,"['internet', 'telefon', 'drzwi / okna antywłamaniowe', 'domofon / wideofon', 'piwnica', 'garaż/miejsce parkingowe', 'oddzielna kuchnia']"
7148,559104.0,600.0,61.44,4.0,2023.0,floor_1,"['ogródek', 'winda', 'taras']"
7149,548000.0,700.0,54.8,2.0,1978.0,floor_3,"['telewizja kablowa', 'internet', 'domofon / wideofon', 'meble', 'piwnica', 'pom. użytkowe']"
7150,406809.0,300.0,34.77,2.0,2023.0,ground_floor,"['balkon', 'winda']"
7151,725000.0,1000.0,85.1,3.0,1911.0,floor_1,['piwnica']
7152,530000.0,,62.51,3.0,2011.0,floor_3,"['internet', 'telefon', 'teren zamknięty', 'balkon', 'winda', 'oddzielna kuchnia', 'dwupoziomowe']"
7153,440000.0,,38.0,2.0,2022.0,floor_3,"['balkon', 'winda']"
7154,599000.0,,73.8,4.0,1985.0,floor_3,[]
7155,749000.0,,59.0,3.0,2019.0,ground_floor,"['teren zamknięty', 'domofon / wideofon', 'monitoring / ochrona', 'balkon', 'ogródek', 'winda', 'taras', 'pom. użytkowe']"
7156,352408.0,300.0,32.48,2.0,2023.0,floor_1,"['balkon', 'winda']"
7157,,,32.48,1.0,2024.0,floor_higher_10,"['garaż/miejsce parkingowe', 'winda']"
7158,,,43.82,2.0,2024.0,floor_higher_10,"['garaż/miejsce parkingowe', 'winda']"
7159,,,34.65,2.0,2023.0,floor_2,"['garaż/miejsce parkingowe', 'balkon', 'winda']"
7160,688325.0,,56.89,3.0,2024.0,floor_4,"['garaż/miejsce parkingowe', 'balkon', 'winda']"
7161,769000.0,,63.0,3.0,,floor_2,"['balkon', 'garaż/miejsce parkingowe', 'pom. użytkowe']"
7162,569000.0,300.0,50.4,2.0,2012.0,floor_1,"['teren zamknięty', 'domofon / wideofon', 'meble', 'balkon', 'piwnica', 'garaż/miejsce parkingowe']"
7163,,,41.12,2.0,2023.0,ground_floor,"['garaż/miejsce parkingowe', 'taras', 'ogródek', 'winda']"
7164,,,53.55,3.0,2023.0,floor_1,"['garaż/miejsce parkingowe', 'balkon', 'winda']"
7165,,,41.12,2.0,2023.0,floor_2,"['garaż/miejsce parkingowe', 'balkon', 'winda']"
7166,,,53.55,3.0,2023.0,floor_2,"['garaż/miejsce parkingowe', 'balkon', 'winda']"
7167,,,53.55,3.0,2023.0,ground_floor,"['garaż/miejsce parkingowe', 'taras', 'ogródek', 'winda']"
7168,,,53.55,3.0,2023.0,floor_3,"['garaż/miejsce parkingowe', 'balkon', 'winda']"
7169,,,58.65,3.0,2023.0,ground_floor,"['garaż/miejsce parkingowe', 'taras', 'ogródek', 'winda']"
7170,,,58.65,3.0,2023.0,ground_floor,"['garaż/miejsce parkingowe', 'taras', 'ogródek', 'winda']"
7171,,,85.45,4.0,2023.0,floor_3,"['garaż/miejsce parkingowe', 'balkon', 'winda']"
7172,,,69.36,3.0,2023.0,ground_floor,"['garaż/miejsce parkingowe', 'ogródek', 'winda']"
7173,,,57.0,3.0,2023.0,floor_3,"['garaż/miejsce parkingowe', 'balkon', 'winda']"
7174,,,52.08,2.0,2023.0,ground_floor,"['garaż/miejsce parkingowe', 'balkon', 'winda']"
7175,,,85.45,4.0,2023.0,floor_3,"['garaż/miejsce parkingowe', 'balkon', 'winda']"
7176,524206.0,,50.56,2.0,2023.0,floor_1,"['teren zamknięty', 'garaż/miejsce parkingowe', 'balkon', 'winda']"
7177,539000.0,700.0,66.9,3.0,2008.0,floor_3,"['telewizja kablowa', 'internet', 'teren zamknięty', 'domofon / wideofon', 'zmywarka', 'meble', 'piekarnik', 'kuchenka', 'balkon', 'piwnica', 'garaż/miejsce parkingowe', 'oddzielna kuchnia']"
7178,2100000.0,1150.0,72.5,3.0,2020.0,floor_1,"['teren zamknięty', 'domofon / wideofon', 'monitoring / ochrona', 'zmywarka', 'lodówka', 'meble', 'piekarnik', 'kuchenka', 'telewizor', 'pralka', 'balkon', 'garaż/miejsce parkingowe', 'winda']"
7179,,,69.36,3.0,2023.0,floor_3,"['garaż/miejsce parkingowe', 'balkon', 'winda']"
7180,,,57.0,3.0,2023.0,floor_3,"['garaż/miejsce parkingowe', 'balkon', 'winda']"
7181,,,57.0,3.0,2023.0,floor_3,"['garaż/miejsce parkingowe', 'balkon', 'winda']"
7182,,,85.45,4.0,2023.0,ground_floor,"['garaż/miejsce parkingowe', 'ogródek', 'winda']"
7183,,,69.36,3.0,2023.0,floor_3,"['garaż/miejsce parkingowe', 'balkon', 'winda']"
7184,,,57.0,3.0,2023.0,ground_floor,"['garaż/miejsce parkingowe', 'ogródek', 'winda']"
7185,,,69.36,3.0,2023.0,floor_3,"['garaż/miejsce parkingowe', 'balkon', 'winda']"
7186,,,85.45,4.0,2023.0,floor_3,"['garaż/miejsce parkingowe', 'balkon', 'winda']"
7187,,,52.08,2.0,2023.0,floor_3,"['garaż/miejsce parkingowe', 'balkon', 'winda']"
7188,,,66.34,3.0,2024.0,floor_7,"['garaż/miejsce parkingowe', 'winda']"
7189,,,52.08,2.0,2023.0,floor_1,"['garaż/miejsce parkingowe', 'balkon', 'winda']"
7190,503685.0,,25.83,1.0,2023.0,floor_1,"['drzwi / okna antywłamaniowe', 'domofon / wideofon', 'monitoring / ochrona', 'balkon', 'garaż/miejsce parkingowe', 'winda']"
7191,922000.0,,78.0,3.0,1900.0,floor_2,"['domofon / wideofon', 'piwnica']"
7192,955000.0,600.0,69.62,3.0,2009.0,ground_floor,"['system alarmowy', 'drzwi / okna antywłamaniowe', 'teren zamknięty', 'domofon / wideofon', 'monitoring / ochrona', 'meble', 'balkon', 'piwnica', 'garaż/miejsce parkingowe', 'winda', 'pom. użytkowe']"
7193,836922.0,,65.12,3.0,2021.0,floor_4,"['drzwi / okna antywłamaniowe', 'teren zamknięty', 'domofon / wideofon', 'monitoring / ochrona', 'balkon', 'garaż/miejsce parkingowe', 'winda', 'pom. użytkowe']"
7194,847000.0,800.0,121.1,6.0,2002.0,floor_2,"['telewizja kablowa', 'internet', 'telefon', 'domofon / wideofon', 'balkon', 'piwnica', 'garaż/miejsce parkingowe', 'dwupoziomowe']"
7195,1001793.0,10.0,90.65,4.0,2023.0,ground_floor,"['balkon', 'garaż/miejsce parkingowe', 'winda', 'taras', 'pom. użytkowe']"
7196,601871.0,10.0,45.39,2.0,2023.0,floor_1,"['balkon', 'garaż/miejsce parkingowe', 'winda', 'pom. użytkowe']"
7197,750089.0,10.0,72.81,3.0,2023.0,floor_2,"['balkon', 'garaż/miejsce parkingowe', 'winda', 'taras', 'pom. użytkowe']"
7198,626496.0,10.0,65.26,4.0,2023.0,floor_2,"['balkon', 'garaż/miejsce parkingowe', 'winda']"
7199,369000.0,500.0,31.9,1.0,2021.0,ground_floor,"['balkon', 'garaż/miejsce parkingowe', 'winda', 'pom. użytkowe']"
7200,505000.0,500.0,47.7,3.0,2021.0,ground_floor,"['balkon', 'garaż/miejsce parkingowe', 'winda', 'pom. użytkowe']"
7201,624000.0,500.0,58.9,3.0,2021.0,ground_floor,"['balkon', 'garaż/miejsce parkingowe', 'winda', 'pom. użytkowe']"
7202,625000.0,500.0,59.0,3.0,2021.0,ground_floor,"['balkon', 'garaż/miejsce parkingowe', 'winda', 'pom. użytkowe']"
7203,683520.0,,71.2,3.0,2023.0,floor_2,"['balkon', 'garaż/miejsce parkingowe', 'winda', 'pom. użytkowe']"
7204,346560.0,,36.1,2.0,2023.0,floor_2,"['balkon', 'garaż/miejsce parkingowe', 'winda', 'pom. użytkowe']"
7205,618554.0,,71.18,3.0,2023.0,ground_floor,"['garaż/miejsce parkingowe', 'winda', 'pom. użytkowe']"
7206,403141.0,,43.63,2.0,2023.0,floor_1,"['balkon', 'garaż/miejsce parkingowe', 'ogródek', 'winda', 'pom. użytkowe']"
7207,480216.0,,54.57,2.0,2023.0,ground_floor,"['garaż/miejsce parkingowe', 'ogródek', 'winda', 'pom. użytkowe']"
7208,437162.0,10.0,51.13,3.0,2023.0,floor_1,"['balkon', 'garaż/miejsce parkingowe', 'winda']"
7209,352682.0,10.0,36.93,2.0,2023.0,floor_1,"['balkon', 'garaż/miejsce parkingowe', 'winda']"
7210,438165.0,10.0,40.95,2.0,2023.0,ground_floor,"['balkon', 'garaż/miejsce parkingowe', 'winda']"
7211,765000.0,1.0,30.49,2.0,2023.0,floor_2,['balkon']
7212,654000.0,1.0,25.52,1.0,2023.0,floor_2,['balkon']
7213,579000.0,5.0,60.58,4.0,2022.0,ground_floor,['winda']
7214,543000.0,5.0,60.8,4.0,2022.0,floor_2,['winda']
7215,1390000.0,1450.0,128.0,6.0,1905.0,floor_2,"['internet', 'domofon / wideofon', 'lodówka', 'meble', 'piekarnik', 'kuchenka', 'pralka', 'piwnica', 'garaż/miejsce parkingowe', 'oddzielna kuchnia', 'pom. użytkowe']"
7216,400000.0,400.0,40.52,2.0,2022.0,floor_1,"['drzwi / okna antywłamaniowe', 'zmywarka', 'lodówka', 'meble', 'piekarnik', 'kuchenka', 'telewizor', 'pralka', 'balkon', 'piwnica', 'garaż/miejsce parkingowe', 'winda', 'pom. użytkowe']"
7217,697000.0,560.0,34.0,1.0,,floor_2,"['telewizja kablowa', 'internet', 'zmywarka', 'lodówka', 'meble', 'piekarnik', 'kuchenka', 'telewizor', 'pralka', 'piwnica']"
7218,535000.0,5.0,27.43,1.0,2022.0,floor_1,['ogródek']
7219,538500.0,5.0,59.95,3.0,2024.0,floor_4,['winda']
7220,359000.0,5.0,36.66,2.0,2022.0,floor_3,['winda']
7221,546500.0,5.0,60.86,3.0,2022.0,floor_4,['winda']
7222,732718.0,5.0,73.64,4.0,2022.0,ground_floor,[]
7223,591118.0,5.0,60.94,4.0,2022.0,floor_1,[]
7224,531522.0,5.0,52.02,3.0,2022.0,floor_2,[]
7225,410145.0,5.0,36.95,2.0,2022.0,ground_floor,[]
7226,575000.0,,54.0,3.0,,floor_1,[]
7227,434240.0,,49.15,3.0,2023.0,floor_3,"['balkon', 'garaż/miejsce parkingowe']"
7228,465407.0,,54.72,4.0,2023.0,floor_3,"['balkon', 'garaż/miejsce parkingowe']"
7229,458302.0,,51.05,3.0,2023.0,floor_2,"['balkon', 'garaż/miejsce parkingowe']"
7230,865475.0,,87.07,4.0,2023.0,ground_floor,['garaż/miejsce parkingowe']
7231,366350.0,,37.08,2.0,2022.0,ground_floor,[]
7232,366449.0,,37.09,2.0,2022.0,ground_floor,"['balkon', 'garaż/miejsce parkingowe']"
7233,376549.0,,38.67,2.0,2022.0,floor_1,"['balkon', 'garaż/miejsce parkingowe']"
7234,364836.0,,36.75,2.0,2022.0,ground_floor,"['balkon', 'garaż/miejsce parkingowe']"
7235,546500.0,,60.76,4.0,2022.0,floor_4,"['balkon', 'garaż/miejsce parkingowe', 'pom. użytkowe']"
7236,517000.0,,60.58,3.0,2022.0,floor_2,"['garaż/miejsce parkingowe', 'ogródek', 'pom. użytkowe']"
7237,370000.0,,39.06,2.0,2022.0,floor_1,"['balkon', 'garaż/miejsce parkingowe', 'pom. użytkowe']"
7238,519800.0,,45.2,2.0,2023.0,floor_2,[]
7239,1541254.0,,98.83,4.0,2025.0,floor_5,"['garaż/miejsce parkingowe', 'balkon', 'winda']"
7240,817760.0,,45.69,2.0,2025.0,floor_1,"['garaż/miejsce parkingowe', 'balkon', 'winda']"
7241,744962.0,,42.39,1.0,2025.0,floor_3,"['garaż/miejsce parkingowe', 'balkon', 'winda']"
7242,1450939.0,,93.32,4.0,2025.0,floor_2,"['garaż/miejsce parkingowe', 'balkon', 'winda']"
7243,905390.0,,51.71,2.0,2025.0,floor_1,"['garaż/miejsce parkingowe', 'balkon', 'winda']"
7244,757019.0,,41.67,1.0,2025.0,floor_1,"['garaż/miejsce parkingowe', 'balkon', 'winda']"
7245,738984.0,,41.0,1.0,2025.0,floor_1,"['garaż/miejsce parkingowe', 'balkon', 'winda']"
7246,1160441.0,,73.59,3.0,2025.0,floor_3,"['garaż/miejsce parkingowe', 'balkon', 'winda']"
7247,789460.0,,44.22,2.0,2025.0,floor_3,"['garaż/miejsce parkingowe', 'balkon', 'winda']"
7248,906579.0,,51.56,1.0,2025.0,floor_3,"['garaż/miejsce parkingowe', 'balkon', 'winda']"
7249,1253834.0,,79.73,3.0,2025.0,floor_2,"['garaż/miejsce parkingowe', 'balkon', 'winda']"
7250,697813.0,,39.36,1.0,2025.0,floor_1,"['garaż/miejsce parkingowe', 'balkon', 'winda']"
7251,992221.0,,51.56,2.0,2025.0,floor_6,"['garaż/miejsce parkingowe', 'balkon', 'winda']"
7252,1355452.0,,84.61,3.0,2025.0,floor_5,"['garaż/miejsce parkingowe', 'balkon', 'winda']"
7253,1061574.0,,67.15,3.0,2025.0,floor_3,"['garaż/miejsce parkingowe', 'balkon', 'winda']"
7254,379000.0,280.0,44.0,2.0,1940.0,floor_1,"['telewizja kablowa', 'internet', 'telefon', 'domofon / wideofon', 'piwnica', 'oddzielna kuchnia']"
7255,880000.0,,49.8,2.0,2012.0,ground_floor,"['domofon / wideofon', 'monitoring / ochrona', 'zmywarka', 'lodówka', 'meble', 'piekarnik', 'kuchenka', 'pralka', 'balkon', 'piwnica', 'winda']"
7256,551000.0,,62.0,3.0,2023.0,floor_1,"['monitoring / ochrona', 'drzwi / okna antywłamaniowe', 'domofon / wideofon', 'winda', 'balkon']"
7257,753765.0,,40.87,1.0,2025.0,floor_4,"['garaż/miejsce parkingowe', 'balkon', 'winda']"
7258,1014021.0,,55.05,2.0,2025.0,floor_3,"['garaż/miejsce parkingowe', 'balkon', 'winda']"
7259,1312657.0,,86.77,4.0,2025.0,floor_2,"['garaż/miejsce parkingowe', 'balkon', 'winda']"
7260,732846.0,,41.35,1.0,2025.0,floor_2,"['garaż/miejsce parkingowe', 'balkon', 'winda']"
7261,896267.0,,51.56,1.0,2025.0,floor_1,"['garaż/miejsce parkingowe', 'balkon', 'winda']"
7262,1067819.0,,67.15,3.0,2025.0,floor_1,"['garaż/miejsce parkingowe', 'balkon', 'winda']"
7263,818634.0,,45.79,1.0,2025.0,floor_1,"['garaż/miejsce parkingowe', 'balkon', 'winda']"
7264,690725.0,,38.38,1.0,2025.0,floor_4,"['garaż/miejsce parkingowe', 'balkon', 'winda']"
7265,753894.0,,41.67,1.0,2025.0,floor_3,"['garaż/miejsce parkingowe', 'balkon', 'winda']"
7266,1527972.0,,98.77,4.0,2025.0,floor_1,"['garaż/miejsce parkingowe', 'taras', 'winda']"
7267,855179.0,,49.12,2.0,2025.0,floor_2,"['garaż/miejsce parkingowe', 'balkon', 'winda']"
7268,826442.0,,47.08,1.0,2025.0,floor_1,"['garaż/miejsce parkingowe', 'balkon', 'winda']"
7269,1175053.0,,75.44,3.0,2025.0,floor_5,"['garaż/miejsce parkingowe', 'balkon', 'winda']"
7270,1294342.0,,80.75,4.0,2025.0,floor_5,"['garaż/miejsce parkingowe', 'balkon', 'winda']"
7271,865544.0,,49.12,2.0,2025.0,floor_4,"['garaż/miejsce parkingowe', 'balkon', 'winda']"
7272,1521334.0,,98.82,4.0,2025.0,floor_3,"['garaż/miejsce parkingowe', 'balkon', 'winda']"
7273,845456.0,,47.14,2.0,2025.0,floor_6,"['garaż/miejsce parkingowe', 'balkon', 'winda']"
7274,831820.0,,47.15,2.0,2025.0,floor_3,"['garaż/miejsce parkingowe', 'balkon', 'winda']"
7275,828079.0,,45.73,2.0,2025.0,floor_3,"['garaż/miejsce parkingowe', 'balkon', 'winda']"
7276,771331.0,,42.23,1.0,2025.0,floor_3,"['garaż/miejsce parkingowe', 'balkon', 'winda']"
7277,892989.0,,50.6,1.0,2025.0,floor_1,"['garaż/miejsce parkingowe', 'balkon', 'winda']"
7278,998089.0,,55.14,2.0,2025.0,floor_1,"['garaż/miejsce parkingowe', 'taras', 'ogródek', 'winda']"
7279,830206.0,,47.65,1.0,2025.0,floor_2,"['garaż/miejsce parkingowe', 'balkon', 'winda']"
7280,1062562.0,,67.52,3.0,2025.0,floor_1,"['garaż/miejsce parkingowe', 'balkon', 'winda']"
7281,875571.0,,50.41,1.0,2025.0,floor_1,"['garaż/miejsce parkingowe', 'balkon', 'winda']"
7282,865188.0,,80.11,4.0,2024.0,floor_4,"['garaż/miejsce parkingowe', 'balkon', 'winda']"
7283,,,68.36,4.0,2023.0,ground_floor,"['garaż/miejsce parkingowe', 'taras', 'ogródek', 'winda']"
7284,2200000.0,570.0,78.0,3.0,2019.0,floor_1,"['drzwi / okna antywłamaniowe', 'domofon / wideofon', 'monitoring / ochrona', 'meble', 'ogródek', 'winda']"
7285,1360000.0,,48.56,2.0,2021.0,floor_6,"['telewizja kablowa', 'internet', 'telefon', 'monitoring / ochrona', 'meble', 'balkon', 'winda', 'pom. użytkowe']"
7286,,,57.48,3.0,2024.0,floor_2,"['garaż/miejsce parkingowe', 'balkon', 'winda']"
7287,,,50.34,2.0,2024.0,floor_1,"['garaż/miejsce parkingowe', 'balkon', 'winda']"
7288,,,61.66,3.0,2023.0,floor_1,"['garaż/miejsce parkingowe', 'balkon', 'winda']"
7289,679000.0,,34.92,2.0,2024.0,floor_5,"['drzwi / okna antywłamaniowe', 'teren zamknięty', 'domofon / wideofon', 'monitoring / ochrona', 'klimatyzacja', 'winda']"
7290,1534275.0,,68.19,1.0,2020.0,floor_1,['winda']
7291,1060875.0,,47.15,1.0,2020.0,floor_1,['winda']
7292,569000.0,,62.9,3.0,1980.0,floor_1,"['internet', 'domofon / wideofon', 'balkon', 'piwnica']"
7293,439000.0,320.0,36.0,2.0,2023.0,floor_4,"['teren zamknięty', 'domofon / wideofon', 'zmywarka', 'lodówka', 'meble', 'piekarnik', 'kuchenka', 'telewizor', 'pralka', 'balkon', 'garaż/miejsce parkingowe', 'winda', 'pom. użytkowe']"
7294,595443.0,300.0,48.41,3.0,2023.0,floor_1,"['internet', 'drzwi / okna antywłamaniowe', 'teren zamknięty', 'domofon / wideofon', 'klimatyzacja', 'balkon', 'garaż/miejsce parkingowe', 'dwupoziomowe']"
7295,649900.0,,65.5,3.0,2022.0,ground_floor,"['domofon / wideofon', 'balkon', 'piwnica', 'garaż/miejsce parkingowe']"
7296,589000.0,,68.5,3.0,1920.0,floor_3,"['internet', 'telefon', 'meble', 'piwnica']"
7297,,,57.48,3.0,2024.0,floor_1,"['garaż/miejsce parkingowe', 'balkon', 'winda']"
7298,,,53.97,3.0,2023.0,floor_3,"['garaż/miejsce parkingowe', 'balkon', 'winda']"
7299,,,36.21,2.0,2023.0,floor_4,"['garaż/miejsce parkingowe', 'balkon', 'winda']"
7300,,,42.64,2.0,2023.0,floor_4,"['garaż/miejsce parkingowe', 'balkon', 'winda']"
7301,,,43.7,2.0,2023.0,floor_4,"['garaż/miejsce parkingowe', 'balkon', 'winda']"
7302,,,53.84,3.0,2023.0,floor_4,"['garaż/miejsce parkingowe', 'balkon', 'winda']"
7303,,,40.49,2.0,2023.0,floor_4,"['garaż/miejsce parkingowe', 'balkon', 'winda']"
7304,,,35.52,2.0,2023.0,floor_4,"['garaż/miejsce parkingowe', 'balkon', 'winda']"
7305,,,36.21,2.0,2023.0,floor_4,"['garaż/miejsce parkingowe', 'balkon', 'winda']"
7306,,,60.45,4.0,2023.0,floor_4,"['garaż/miejsce parkingowe', 'balkon', 'winda']"
7307,,,42.77,2.0,2023.0,floor_3,"['garaż/miejsce parkingowe', 'balkon', 'winda']"
7308,,,42.31,2.0,2023.0,floor_4,"['garaż/miejsce parkingowe', 'balkon', 'winda']"
7309,,,35.66,2.0,2023.0,floor_3,"['garaż/miejsce parkingowe', 'balkon', 'winda']"
7310,,,60.58,4.0,2023.0,floor_3,"['garaż/miejsce parkingowe', 'balkon', 'winda']"
7311,,,36.34,2.0,2023.0,floor_3,"['garaż/miejsce parkingowe', 'balkon', 'winda']"
7312,,,42.39,2.0,2023.0,floor_3,"['garaż/miejsce parkingowe', 'balkon', 'winda']"
7313,,,35.8,2.0,2023.0,floor_2,"['garaż/miejsce parkingowe', 'balkon', 'winda']"
7314,,,54.12,3.0,2023.0,floor_2,"['garaż/miejsce parkingowe', 'balkon', 'winda']"
7315,,,36.34,2.0,2023.0,floor_3,"['garaż/miejsce parkingowe', 'balkon', 'winda']"
7316,,,60.73,4.0,2023.0,floor_2,"['garaż/miejsce parkingowe', 'balkon', 'winda']"
7317,,,42.89,2.0,2023.0,floor_2,"['garaż/miejsce parkingowe', 'balkon', 'winda']"
7318,,,42.53,2.0,2023.0,floor_2,"['garaż/miejsce parkingowe', 'balkon', 'winda']"
7319,,,35.8,2.0,2023.0,floor_1,"['garaż/miejsce parkingowe', 'balkon', 'winda']"
7320,,,35.66,2.0,2023.0,floor_2,"['garaż/miejsce parkingowe', 'balkon', 'winda']"
7321,,,40.87,2.0,2023.0,floor_1,"['garaż/miejsce parkingowe', 'balkon', 'winda']"
7322,,,35.53,2.0,2023.0,floor_1,"['garaż/miejsce parkingowe', 'balkon', 'winda']"
7323,,,44.13,2.0,2023.0,ground_floor,"['garaż/miejsce parkingowe', 'taras', 'ogródek', 'winda']"
7324,,,40.75,2.0,2023.0,floor_2,"['garaż/miejsce parkingowe', 'balkon', 'winda']"
7325,,,35.93,2.0,2023.0,floor_1,"['garaż/miejsce parkingowe', 'balkon', 'winda']"
7326,,,43.02,2.0,2023.0,floor_1,"['garaż/miejsce parkingowe', 'balkon', 'winda']"
7327,,,54.21,3.0,2023.0,floor_1,"['garaż/miejsce parkingowe', 'balkon', 'winda']"
7328,,,60.83,4.0,2023.0,floor_1,"['garaż/miejsce parkingowe', 'balkon', 'winda']"
7329,,,36.62,2.0,2023.0,floor_1,"['garaż/miejsce parkingowe', 'balkon', 'winda']"
7330,,,36.61,2.0,2023.0,floor_1,"['garaż/miejsce parkingowe', 'balkon', 'winda']"
7331,,,42.66,2.0,2023.0,floor_1,"['garaż/miejsce parkingowe', 'balkon', 'winda']"
7332,426785.0,,50.21,3.0,2024.0,floor_1,"['telewizja kablowa', 'internet', 'telefon', 'drzwi / okna antywłamaniowe', 'domofon / wideofon', 'balkon', 'piwnica', 'garaż/miejsce parkingowe', 'ogródek', 'winda', 'pom. użytkowe']"
7333,734900.0,600.0,57.0,3.0,2018.0,floor_4,"['telewizja kablowa', 'internet', 'telefon', 'drzwi / okna antywłamaniowe', 'domofon / wideofon', 'zmywarka', 'lodówka', 'piekarnik', 'kuchenka', 'balkon', 'piwnica', 'garaż/miejsce parkingowe', 'winda']"
7334,425000.0,,29.65,2.0,2023.0,ground_floor,"['telewizja kablowa', 'internet', 'klimatyzacja', 'garaż/miejsce parkingowe']"
7335,,,35.95,2.0,2023.0,ground_floor,"['garaż/miejsce parkingowe', 'taras', 'ogródek', 'winda']"
7336,,,36.64,2.0,2023.0,ground_floor,"['garaż/miejsce parkingowe', 'taras', 'ogródek', 'winda']"
7337,,,43.06,2.0,2023.0,ground_floor,"['garaż/miejsce parkingowe', 'taras', 'ogródek', 'winda']"
7338,,,35.82,2.0,2023.0,ground_floor,"['garaż/miejsce parkingowe', 'taras', 'ogródek', 'winda']"
7339,,,53.65,3.0,2023.0,floor_4,"['garaż/miejsce parkingowe', 'balkon', 'winda']"
7340,,,42.69,2.0,2023.0,ground_floor,"['garaż/miejsce parkingowe', 'taras', 'ogródek', 'winda']"
7341,,,36.64,2.0,2023.0,ground_floor,"['garaż/miejsce parkingowe', 'taras', 'ogródek', 'winda']"
7342,,,43.7,2.0,2023.0,floor_4,"['garaż/miejsce parkingowe', 'balkon', 'winda']"
7343,,,53.84,3.0,2023.0,floor_4,"['garaż/miejsce parkingowe', 'balkon', 'winda']"
7344,,,53.97,3.0,2023.0,floor_3,"['garaż/miejsce parkingowe', 'balkon', 'winda']"
7345,,,42.64,2.0,2023.0,floor_4,"['garaż/miejsce parkingowe', 'balkon', 'winda']"
7346,,,35.39,2.0,2023.0,floor_4,"['garaż/miejsce parkingowe', 'balkon', 'winda']"
7347,,,35.52,2.0,2023.0,floor_4,"['garaż/miejsce parkingowe', 'balkon', 'winda']"
7348,,,42.31,2.0,2023.0,floor_4,"['garaż/miejsce parkingowe', 'balkon', 'winda']"
